event_date,feature,event_name,user_count,platform
2025-06-23,Reporting,feature_used,145,Web
2025-06-23,Scheduled Report Emails,feature_used,24,Web
2025-06-23,Search,feature_used,167,Web
2025-06-23,Security & Compliance,feature_used,76,Mobile
2025-06-23,Slack Integration,error,51,Mobile
2025-06-24,API,feature_used,181,Web
2025-06-24,Billing,click,120,Web
2025-06-24,Bulk CSV Export,feature_used,67,Mobile
2025-06-24,Custom Dashboard Widgets,export_click,43,Mobile
2025-06-24,Dark Mode,feature_used,108,Web
2025-06-24,Dashboard,click,371,Mobile
2025-06-24,Export,feature_used,158,Web
2025-06-24,Mobile App,click,236,Web
2025-06-24,Mobile Push Notifications,session_start,44,Web
2025-06-24,Notifications,feature_used,122,Web
2025-06-24,Onboarding,feature_used,257,Web
2025-06-24,Reporting,click,154,Mobile
2025-06-24,Scheduled Report Emails,feature_used,25,Web
2025-06-24,Search,feature_used,149,Web
2025-06-24,Security & Compliance,session_start,77,Web
2025-06-24,Slack Integration,session_start,65,Mobile
2025-06-25,API,feature_used,207,Web
2025-06-25,Billing,session_start,137,Web
2025-06-25,Bulk CSV Export,session_start,52,Web
2025-06-25,Custom Dashboard Widgets,feature_used,39,Web
2025-06-25,Dark Mode,feature_used,124,Web
2025-06-25,Dashboard,export_click,402,Mobile
2025-06-25,Export,feature_used,137,Mobile
2025-06-25,Mobile App,feature_used,243,Web
2025-06-25,Mobile Push Notifications,feature_used,35,Web
2025-06-25,Notifications,feature_used,137,Web
2025-06-25,Onboarding,feature_used,264,Web
2025-06-25,Reporting,feature_used,139,Web
2025-06-25,Scheduled Report Emails,export_click,23,Web
2025-06-25,Search,feature_used,197,Mobile
2025-06-25,Security & Compliance,feature_used,80,Web
2025-06-25,Slack Integration,session_start,56,Web
2025-06-26,API,feature_used,209,Mobile
2025-06-26,Billing,click,135,Web
2025-06-26,Bulk CSV Export,click,55,Mobile
2025-06-26,Custom Dashboard Widgets,feature_used,38,Mobile
2025-06-26,Dark Mode,click,127,Web
2025-06-26,Dashboard,session_start,412,Web
2025-06-26,Export,feature_used,167,Web
2025-06-26,Mobile App,click,220,Web
2025-06-26,Mobile Push Notifications,feature_used,42,Web
2025-06-26,Notifications,session_start,153,Web
2025-06-26,Onboarding,feature_used,263,Web
2025-06-26,Reporting,feature_used,154,Web
2025-06-26,Scheduled Report Emails,feature_used,37,Mobile
2025-06-26,Search,feature_used,188,Mobile
2025-06-26,Security & Compliance,session_start,84,Web
2025-06-26,Slack Integration,session_start,48,Mobile
2025-06-27,API,session_start,242,Web
2025-06-27,Billing,click,132,Web
2025-06-27,Bulk CSV Export,export_click,67,Mobile
2025-06-27,Custom Dashboard Widgets,feature_used,45,Mobile
2025-06-27,Dark Mode,feature_used,141,Web
2025-06-27,Dashboard,session_start,447,Mobile
2025-06-27,Export,feature_used,156,Web
2025-06-27,Mobile App,session_start,240,Web
2025-06-27,Mobile Push Notifications,export_click,40,Web
2025-06-27,Notifications,session_start,135,Mobile
2025-06-27,Onboarding,feature_used,265,Web
2025-06-27,Reporting,feature_used,179,Web
2025-06-27,Scheduled Report Emails,feature_used,42,Mobile
2025-06-27,Search,feature_used,210,Mobile
2025-06-27,Security & Compliance,session_start,91,Web
2025-06-27,Slack Integration,feature_used,84,Mobile
2025-06-28,API,feature_used,140,Web
2025-06-28,Billing,feature_used,90,Mobile
2025-06-28,Bulk CSV Export,feature_used,45,Web
2025-06-28,Custom Dashboard Widgets,error,32,Web
2025-06-28,Dark Mode,session_start,81,Mobile
2025-06-28,Dashboard,feature_used,266,Mobile
2025-06-28,Export,session_start,106,Mobile
2025-06-28,Mobile App,feature_used,157,Web
2025-06-28,Mobile Push Notifications,feature_used,25,Mobile
2025-06-28,Notifications,click,91,Mobile
2025-06-28,Onboarding,session_start,201,Web
2025-06-28,Reporting,click,117,Mobile
2025-06-28,Scheduled Report Emails,export_click,18,Mobile
2025-06-28,Search,feature_used,114,Mobile
2025-06-28,Security & Compliance,session_start,51,Web
2025-06-28,Slack Integration,click,53,Web
2025-06-29,API,feature_used,148,Web
2025-06-29,Billing,feature_used,100,Web
2025-06-29,Bulk CSV Export,click,51,Web
2025-06-29,Custom Dashboard Widgets,feature_used,33,Web
2025-06-29,Dark Mode,feature_used,73,Mobile
2025-06-29,Dashboard,feature_used,275,Web
2025-06-29,Export,session_start,107,Mobile
2025-06-29,Mobile App,click,170,Web
2025-06-29,Mobile Push Notifications,click,24,Web
2025-06-29,Notifications,feature_used,90,Web
2025-06-29,Onboarding,session_start,224,Web
2025-06-29,Reporting,export_click,109,Web
2025-06-29,Scheduled Report Emails,session_start,21,Web
2025-06-29,Search,click,114,Web
2025-06-29,Security & Compliance,export_click,52,Web
2025-06-29,Slack Integration,export_click,59,Web
2025-06-30,API,export_click,262,Web
2025-06-30,Billing,export_click,159,Web
2025-06-30,Bulk CSV Export,feature_used,94,Web
2025-06-30,Custom Dashboard Widgets,feature_used,46,Web
2025-06-30,Dark Mode,feature_used,136,Web
2025-06-30,Dashboard,click,488,Web
2025-06-30,Export,feature_used,198,Web
2025-06-30,Mobile App,feature_used,295,Web
2025-06-30,Mobile Push Notifications,feature_used,61,Mobile
2025-06-30,Notifications,feature_used,150,Mobile
2025-06-30,Onboarding,feature_used,317,Web
2025-06-30,Reporting,session_start,186,Web
2025-06-30,Scheduled Report Emails,feature_used,28,Mobile
2025-06-30,Search,feature_used,233,Web
2025-06-30,Security & Compliance,feature_used,98,Mobile
2025-06-30,Slack Integration,feature_used,75,Web
